fire_id,hour,ignition_date_time,date_time,area_fract,flame_profile,smolder_profile,residual_profile,PM2.5_emitted,PM10_emitted,CO_emitted,CO2_emitted,CH4_emitted,NOx_emitted,NH3_emitted,SO2_emitted,VOC_emitted,PM2.5_flame,PM10_flame,CO_flame,CO2_flame,CH4_flame,NOx_flame,NH3_flame,SO2_flame,VOC_flame,PM2.5_smold,PM10_smold,CO_smold,CO2_smold,CH4_smold,NOx_smold,NH3_smold,SO2_smold,VOC_smold,PM2.5_resid,PM10_resid,CO_resid,CO2_resid,CH4_resid,NOx_resid,NH3_resid,SO2_resid,VOC_resid,smoldering_fraction,heat,height_0,height_1,height_2,height_3,height_4,height_5,height_6,height_7,height_8,height_9,height_10,height_11,height_12,height_13,height_14,height_15,height_16,height_17,height_18,height_19,height_20
a8e19529,10,,2025-04-16T10:00:00-07:00,0.08070368293514897,0.1111111111111111,0.1111111111111111,0.04651622974900259,38.69152444343487,87.69809912194965,312.47272239530486,5597.804043621432,11.229901315379804,4.170709815798304,3.1089605445720436,0.5070593977658744,81.89625357459933,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,4.464852685357269,5.268526168721578,31.48852383054355,184.83042008716643,1.5937565326814311,0.02811204223244923,0.1554282325248928,0.07384655870016513,6.67317619922938,0.05,41774541091.143295,2524.20557,2723.0170506,2921.8285312000003,3120.6400118,3319.4514924,3518.262973,3717.0744536,3915.8859342,4114.6974148,4313.5088954,4512.320376,4711.1318566,4909.9433372,5108.7548178,5307.5662984,5506.377779,5705.1892596,5904.0007402,6102.8122208,6301.6237014,6500.435182
a8e19529,11,,2025-04-16T11:00:00-07:00,0.08727920926437886,0.1111111111111111,0.1111111111111111,0.06048470286919228,40.03228604551542,89.28019781240471,321.9284887180437,5653.307225386423,11.708494387239087,4.179151650151529,3.1556344710673248,0.5292349626340457,83.90015807993436,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,5.805614287437822,6.85062485917663,40.94429015328237,240.33360185215705,2.072349604540714,0.036553876585673536,0.20210215902017398,0.09602212356833643,8.677080704564402,0.24,45178222123.3589,2639.350287,2791.75712785,2944.1639687,3096.5708095500004,3248.9776504,3401.38449125,3553.7913321,3706.1981729500003,3858.6050138,4011.01185465,4163.4186955000005,4315.82553635,4468.2323772,4620.63921805,4773.0460588999995,4925.45289975,5077.8597406,5230.26658145,5382.6734223,5535.08026315,5687.487104
a8e19529,12,,2025-04-16T12:00:00-07:00,0.09348319506856696,0.1111111111111111,0.1111111111111111,0.07366390778828948,41.29728986872761,90.7729023237951,330.8499707556438,5705.674280815369,12.160045255585393,4.187116490966765,3.199671155418394,0.5501575295516813,85.79083488382499,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,7.0706181106500114,8.343329370567014,49.86577219088253,292.7006572811026,2.52390047288702,0.0445187174009098,0.24613884337124334,0.11694469048597197,10.567757508455026,0.24,48389583123.00728,2739.747754,2887.2162038,3034.6846536,3182.1531034,3329.6215532,3477.0900030000003,3624.5584528,3772.0269026,3919.4953524000002,4066.9638022,4214.4322520000005,4361.9007018,4509.3691516,4656.8376014000005,4804.3060512,4951.774501,5099.2429508000005,5246.7114006,5394.1798504,5541.6483002,5689.11675
a8e19529,13,,2025-04-16T13:00:00-07:00,0.0993108770076486,0.1111111111111111,0.1111111111111111,0.08604372568320326,42.485564659496205,92.17506657690203,339.23031870957794,5754.865003160371,12.584207225501892,4.194598222942244,3.241036786828531,0.5698110344424921,87.5668323490732,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,8.258892901418603,9.745493623673951,58.24612014481662,341.89137962610516,2.9480624428035176,0.052000449376388945,0.2875044747813803,0.13659819537678286,12.343754973703248,0.24,51406158448.64523,2827.302142,2970.47358535,3113.6450287,3256.81647205,3399.9879154,3543.15935875,3686.3308021000003,3829.50224545,3972.6736888,4115.84513215,4259.0165755,4402.18801885,4545.3594622,4688.53090555,4831.7023489,4974.87379225,5118.0452356000005,5261.216678950001,5404.388122300001,5547.55956565,5690.731009
a8e19529,14,,2025-04-16T14:00:00-07:00,0.10463576193990728,0.1111111111111111,0.1111111111111111,0.0973554455851856,43.5713182395455,93.4562558013602,346.8876323745067,5799.811679893917,12.971773620863791,4.201434450842099,3.2788335008070426,0.5877688868361393,89.18960144342088,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,9.344646481467898,11.02668284813212,65.90343380974541,386.83805635965075,3.3356288381654173,0.058836677276243234,0.32530118875989156,0.15455604777042997,13.966524068050935,0.24,54162471621.948616,2901.97119,3041.4863401000002,3181.0014902000003,3320.5166403000003,3460.0317904000003,3599.5469405000003,3739.0620906,3878.5772407,4018.0923908,4157.6075409000005,4297.1226910000005,4436.6378411,4576.1529912,4715.6681413,4855.1832914,4994.6984415,5134.2135916,5273.7287417,5413.2438918,5552.7590419,5692.274192
a8e19529,15,,2025-04-16T15:00:00-07:00,0.1093406187737522,0.1111111111111111,0.1111111111111111,0.10735003201483194,44.53064697921832,94.58826371417412,353.65333059778317,5839.524778276071,13.314211894551258,4.207474670295011,3.3122291760790805,0.6036357319661786,90.62341576249491,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,10.303975221140714,12.158690760946042,72.66913203302187,426.55115474180496,3.6780671118528847,0.06487689672915593,0.3586968640319297,0.1704228929004693,15.400338387124958,0.24,56597840467.399414,2963.980148,3100.4656654,3236.9511828,3373.4367002,3509.9222176000003,3646.407735,3782.8932524,3919.3787698,4055.8642872,4192.3498046,4328.835322,4465.3208394,4601.8063568,4738.2918742,4874.777391600001,5011.262909,5147.7484263999995,5284.2339438,5420.7194612,5557.2049786,5693.690495999999
a8e19529,16,,2025-04-16T16:00:00-07:00,0.11332065402776127,0.1111111111111111,0.1111111111111111,0.11580487086414187,45.34218329985947,95.54587657253069,359.3767178118041,5873.119749853077,13.603894758393967,4.212584344662063,3.340479975116791,0.617058160154254,91.83633928793915,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,11.115511541781874,13.116303619302611,78.3925192470428,460.1461263188115,3.9677499756955927,0.06998657109620736,0.3869476630696402,0.18384532108854468,16.613261912569207,0.24,58658020873.24787,3013.691994,3147.75370165,3281.8154093,3415.8771169499996,3549.9388246,3684.00053225,3818.0622399,3952.1239475499997,4086.1856552,4220.24736285,4354.3090704999995,4488.37077815,4622.4324858,4756.49419345,4890.5559011000005,5024.61760875,5158.6793164,5292.74102405,5426.8027317,5560.86443935,5694.926147
a8e19529,17,,2025-04-16T17:00:00-07:00,0.11648748128073513,0.1111111111111111,0.1111111111111111,0.12253220174909478,45.98790505179516,96.3078282398148,363.9306921994496,5899.850536080607,13.834389095601791,4.216650001121538,3.3629585198032457,0.6277380935403376,92.80143608507954,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,11.761233293717561,13.878255286586722,82.94649363468828,486.8769125463406,4.198244312903418,0.07405222755568237,0.40942620775609495,0.1945252544746283,17.57835870970959,0.24,60297261492.71521,3051.527539,3183.7478276,3315.9681162,3448.1884048,3580.4086934,3712.628982,3844.8492705999997,3977.0695592,4109.2898478,4241.5101364,4373.730425,4505.9507136,4638.1710022,4770.3912908,4902.6115794,5034.831867999999,5167.0521566,5299.2724452,5431.4927338,5563.713022399999,5695.933311
a8e19529,18,,2025-04-16T18:00:00-07:00,0.11877150284172928,0.1111111111111111,0.1111111111111111,0.12738417742119543,46.45362114112055,96.85737322521875,367.21517059334684,5919.129671697704,14.000629308223228,4.219582288319811,3.3791707968308042,0.6354408181208747,93.49749612152297,25.80465395754887,62.14646346455191,190.64161392856082,4120.994714046656,5.878532855351981,3.1232456017857166,2.2699667380298814,0.3266139191409892,56.713240919641514,8.422017800528733,20.283109488676164,90.34258463620051,1291.9789094876107,3.7576119273463933,1.0193521717801384,0.6835655740172693,0.10659891992472009,18.50983645572844,12.226949383042948,14.427800271990678,86.23097202858553,506.15604816343784,4.364484525524854,0.07698451475395503,0.42563848478365335,0.2022279790551654,18.274418746153025,0.24,61479536564.71507,3077.929597,3208.8667546499996,3339.8039123,3470.7410699499997,3601.6782276,3732.6153852499997,3863.5525429,3994.4897005499997,4125.4268581999995,4256.36401585,4387.3011735,4518.23833115,4649.1754888,4780.112646449999,4911.049804099999,5041.98696175,5172.9241194,5303.861277049999,5434.7984347,5565.73559235,5696.67275
a8e19529,19,,2025-04-16T19:00:00-07:00,0.021049993635648412,0,0,0.04471676570933231,4.292131424561235,5.064715080982258,30.270401325750935,177.68032008596978,1.532102619971291,0.02702453773451495,0.14941554584140138,0.07098983046678553,6.415026717517476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.292131424561235,5.064715080982258,30.270401325750935,177.68032008596978,1.532102619971291,0.02702453773451495,0.14941554584140138,0.07098983046678553,6.415026717517476,0.24,10896080477.607466,916.018025,961.81892625,1007.6198274999999,1053.4207287499999,1099.22163,1145.02253125,1190.8234324999999,1236.62433375,1282.425235,1328.2261362499999,1374.0270375,1419.82793875,1465.6288399999999,1511.42974125,1557.2306425,1603.0315437499999,1648.832445,1694.63334625,1740.4342474999999,1786.23514875,1832.0360499999997
a8e19529,20,,2025-04-16T20:00:00-07:00,0.017556877588246828,0,0,0.03729629544265073,3.579878802721921,4.2242569872118665,25.247215738977257,148.19537162742682,1.2778596809604037,0.022539983103858123,0.12462096157958105,0.05920950785491088,5.350492772313747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.579878802721921,4.2242569872118665,25.247215738977257,148.19537162742682,1.2778596809604037,0.022539983103858123,0.12462096157958105,0.05920950785491088,5.350492772313747,0.340573,9087943419.283014,780.012022,819.0126231,858.0132242,897.0138253,936.0144264,975.0150275,1014.0156286,1053.0162297,1092.0168308,1131.0174319,1170.0180329999998,1209.0186340999999,1248.0192352,1287.0198363,1326.0204374,1365.0210385,1404.0216396,1443.0222407,1482.0228418,1521.0234429,1560.0240439999998
a8e19529,21,,2025-04-16T21:00:00-07:00,0.014854211361571648,0,0,0.031554987652225044,3.0288003158397294,3.573984372690881,21.36071616339244,125.38250961173746,1.081148837315086,0.019070228827880988,0.10543709119579536,0.05009492945831423,4.526849955467861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0288003158397294,3.573984372690881,21.36071616339244,125.38250961173746,1.081148837315086,0.019070228827880988,0.10543709119579536,0.05009492945831423,4.526849955467861,0.442096,7688965860.444557,670.66298,704.1961289999999,737.7292779999999,771.2624269999999,804.795576,838.3287249999998,871.861874,905.3950229999999,938.9281719999999,972.4613209999999,1005.9944699999999,1039.527619,1073.0607679999998,1106.593917,1140.127066,1173.6602149999999,1207.1933639999997,1240.7265129999998,1274.259662,1307.7928109999998,1341.3259599999997
a8e19529,22,,2025-04-16T22:00:00-07:00,0.012569660540570293,0,0,0.026701887666447613,2.562976309450426,3.0243120451515026,18.075476680769928,106.09890657820704,0.914870103036223,0.01613726215163399,0.08922105741304576,0.04239041998041167,3.8306286260024214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.562976309450426,3.0243120451515026,18.075476680769928,106.09890657820704,0.914870103036223,0.01613726215163399,0.08922105741304576,0.04239041998041167,3.8306286260024214,0.527881,6506416828.28433,575.374882,604.1436261,632.9123701999999,661.6811143,690.4498583999999,719.2186025,747.9873465999999,776.7560907,805.5248348,834.2935788999999,863.0623229999999,891.8310670999999,920.5998112,949.3685553,978.1372994,1006.9060434999999,1035.6747876,1064.4435317,1093.2122758,1121.9810198999999,1150.749764
a8e19529,23,,2025-04-16T23:00:00-07:00,0.010636273734334234,0,0,0.022594769805207034,2.1687552749687566,2.559131224463133,15.29521956736322,89.7794343480468,0.7741504884594393,0.013655129111362869,0.07549763069964731,0.03587018990447559,3.241425216634357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1687552749687566,2.559131224463133,15.29521956736322,89.7794343480468,0.7741504884594393,0.013655129111362869,0.07549763069964731,0.03587018990447559,3.241425216634357,0.60052,5505640362.517781,492.559458,517.1874309,541.8154038,566.4433767,591.0713496,615.6993225,640.3272954,664.9552683,689.5832412,714.2112141,738.839187,763.4671599000001,788.0951328,812.7231057,837.3510785999999,861.9790515,886.6070244,911.2349973,935.8629702000001,960.4909431,985.118916
